57153119.950275 1.4114166691 1.3948825985 1.4164981269 -0.6949005704 -0.7165160987 -0.6999820281
57474204.893815 1.3448885859 1.3333738761 1.3475279467 -0.6653672577 -0.6795213282 -0.6680066185
57795289.837356 1.2730338363 1.2662858465 1.2741672020 -0.6325762404 -0.6404575959 -0.6337096061
58116374.780897 1.1972757485 1.1946564316 1.1973274871 -0.5973023465 -0.5999734019 -0.5973540851
58437459.724438 1.1190241110 1.1197059136 1.1178815443 -0.5604242402 -0.5585998708 -0.5592816735
58758544.667979 1.0395956098 1.0428113174 1.0366914822 -0.5228577225 -0.5167378873 -0.5199535949
59079629.611520 0.9601515394 0.9654546591 0.9546496589 -0.4854782698 -0.4746732696 -0.4799763893
59400714.555061 0.8816627003 0.8891483036 0.8727213752 -0.4490448144 -0.4326178860 -0.4401034892
59721799.498601 0.8049071198 0.8153457418 0.7919772872 -0.4141377872 -0.3907693326 -0.4012079546
60042884.442142 0.7305005435 0.7453500262 0.7136046842 -0.3811229428 -0.3493776007 -0.3642270835
60363969.385683 0.6589536013 0.6802339561 0.6388903962 -0.3501485806 -0.3088050207 -0.3300853755
60685054.329224 0.5907443539 0.6207853288 0.5691734874 -0.3211780976 -0.2695662563 -0.2996072312
61006139.272765 0.5263916634 0.5674871358 0.5057720278 -0.2940533857 -0.2323382777 -0.2734337501
